,code,name,income_2015,profit_2015,roe_2015(%),income_2016,profit_2016,roe_2016(%),income_2017,profit_2017,roe_2017(%)
1145,603663,三祥新材,2.77亿,3310万,14.64,2.78亿,3933万,12.3,4.08亿,5401万,12.17
1146,603996,中新科技,34.63亿,1.08亿,13.18,41.88亿,1.18亿,8.59,66.55亿,1.46亿,10.13
1147,002635,安洁科技,18.80亿,3.07亿,21.42,18.28亿,3.87亿,15.39,27.15亿,3.91亿,9.72
1148,002294,信立泰,34.78亿,12.66亿,30.82,38.33亿,13.96亿,28.68,41.54亿,14.52亿,25.94
1149,002224,三力士,9.31亿,2.47亿,18.79,8.36亿,2.26亿,15.01,9.02亿,1.61亿,9.86
1150,002139,拓邦股份,14.46亿,8063万,9.52,18.27亿,1.44亿,9.74,26.83亿,2.10亿,11.5
1151,000055,方大集团,25.50亿,1.07亿,8.42,42.04亿,6.98亿,38.83,29.47亿,11.44亿,41.53
1152,600550,保变电气,40.27亿,9065万,14.92,40.68亿,1.09亿,30.57,43.68亿,8092万,17.74
1153,002860,星帅尔,2.53亿,5839万,23.38,2.94亿,7374万,24.34,3.55亿,8940万,17.26
1154,603826,坤彩科技,3.27亿,1.00亿,27.85,4.08亿,1.09亿,23.85,4.69亿,1.18亿,12.91
1155,300563,神宇股份,2.64亿,3249万,14.38,3.12亿,3600万,13.22,3.24亿,3976万,9.18
1156,603198,迎驾贡酒,29.27亿,5.30亿,16.42,30.38亿,6.83亿,17.84,31.38亿,6.67亿,16.9
1157,300395,菲利华,3.40亿,8418万,12.38,4.41亿,1.08亿,14.23,5.45亿,1.22亿,14.27
1158,601366,利群股份,106亿,3.38亿,14.55,103亿,3.62亿,14.03,106亿,3.95亿,10.18
1159,300559,佳发安泰,1.49亿,5758万,26.66,1.66亿,6178万,19.45,1.92亿,7314万,11.98
1160,603816,顾家家居,36.85亿,4.98亿,49.88,47.95亿,5.75亿,37.25,66.65亿,8.22亿,22.26
1161,603806,福斯特,33.33亿,6.47亿,16.1,39.52亿,8.48亿,18.81,45.85亿,5.85亿,12.03
1162,603368,柳药股份,65.08亿,2.08亿,16.81,75.59亿,3.21亿,11.49,94.47亿,4.01亿,12.04
1163,603899,晨光文具,37.49亿,4.23亿,21.44,46.62亿,4.93亿,21.81,63.57亿,6.34亿,24.45
1164,300507,苏奥传感,4.70亿,7793万,26.07,5.75亿,9633万,15.53,6.02亿,1.01亿,12.25
1165,300371,汇中股份,2.12亿,6716万,13.84,2.14亿,5292万,10.03,2.47亿,6524万,11.39
1166,603686,龙马环卫,15.32亿,1.51亿,15.91,22.18亿,2.11亿,18.87,30.85亿,2.60亿,19.91
1167,600176,中国巨石,70.55亿,9.83亿,22.13,74.46亿,15.21亿,14.84,86.52亿,21.50亿,18.38
1168,300204,舒泰神,12.48亿,2.11亿,13.41,14.03亿,2.57亿,14.66,13.88亿,2.63亿,12.87
1169,002517,恺英网络,23.39亿,6.55亿,72.08,27.20亿,6.82亿,46.98,31.34亿,16.10亿,39.08
1170,000786,北新建材,75.51亿,8.97亿,11.95,81.56亿,11.71亿,13.75,112亿,23.44亿,20.66
1171,603656,泰禾光电,3.10亿,7513万,26.69,3.71亿,8366万,23.94,3.85亿,8746万,12.53
1172,300673,佩蒂股份,4.97亿,5822万,19.28,5.51亿,8037万,22.26,6.32亿,1.07亿,18.39
1173,600919,江苏银行,280亿,94.97亿,15.72,315亿,106亿,14.47,338亿,119亿,13.72
1174,601127,小康股份,106亿,3.72亿,15.67,162亿,5.14亿,15.93,219亿,7.25亿,17.65
1175,002793,东音股份,5.84亿,8179万,26.13,6.37亿,1.00亿,17.86,8.28亿,1.16亿,16.17
1176,002801,微光股份,3.97亿,8222万,22.17,4.41亿,9994万,17.21,5.69亿,1.08亿,13.61
1177,002074,国轩高科,27.45亿,5.85亿,27.0,47.58亿,10.31亿,29.86,48.38亿,8.38亿,18.27
1178,000524,岭南控股,3.06亿,3923万,10.2,58.19亿,1.37亿,9.84,63.92亿,1.77亿,8.77
1179,600859,王府井,173亿,6.61亿,12.83,235亿,7.67亿,10.85,261亿,9.10亿,9.33
1180,600787,中储股份,178亿,6.67亿,10.35,153亿,7.67亿,8.36,256亿,13.38亿,13.35
1181,600761,安徽合力,56.86亿,3.97亿,10.18,62.01亿,3.96亿,9.52,83.91亿,4.08亿,9.26
1182,600009,上海机场,62.85亿,25.31亿,13.05,69.51亿,28.06亿,13.17,80.62亿,36.83亿,15.53
1183,000888,峨眉山A,10.66亿,1.96亿,10.7,10.42亿,1.91亿,9.35,10.79亿,1.97亿,9.27
1184,600548,深高速,34.21亿,15.53亿,12.94,45.32亿,11.69亿,9.35,48.37亿,14.26亿,10.88
1185,300394,天孚通信,2.37亿,1.03亿,17.4,3.10亿,1.22亿,17.04,3.38亿,1.11亿,14.39
1186,002700,新疆浩源,4.22亿,1.11亿,14.05,3.48亿,8006万,9.24,3.65亿,7577万,8.15
1187,002640,跨境通,39.61亿,1.68亿,8.81,85.37亿,3.94亿,13.55,140亿,7.51亿,16.62
1188,600835,上海机电,193亿,18.35亿,22.76,189亿,14.49亿,16.76,195亿,13.90亿,14.56
1189,000001,平安银行,962亿,219亿,14.94,1077亿,226亿,13.18,1058亿,232亿,11.62
1190,002847,盐津铺子,5.84亿,6544万,30.26,6.83亿,8566万,30.4,7.54亿,6574万,11.96
1191,300636,同和药业,2.75亿,6288万,32.53,2.50亿,5800万,21.04,2.97亿,6546万,12.2
1192,603601,再升科技,2.34亿,5109万,16.47,3.20亿,8082万,10.12,6.40亿,1.14亿,9.95
1193,603887,城地股份,5.56亿,5596万,17.3,5.66亿,5535万,12.35,8.13亿,6639万,9.3
1194,300375,鹏翎股份,9.85亿,1.25亿,12.57,10.88亿,1.57亿,13.29,11.43亿,1.19亿,8.85
1195,300403,地尔汉宇,6.96亿,1.48亿,12.1,7.58亿,1.92亿,15.25,7.78亿,1.61亿,11.24
1196,002624,完美世界,48.93亿,1.34亿,8.45,61.59亿,11.66亿,26.73,79.30亿,15.05亿,19.57
1197,002597,金禾实业,33.28亿,2.14亿,10.94,37.55亿,5.51亿,24.74,44.80亿,10.22亿,35.84
1198,300072,三聚环保,56.98亿,8.21亿,29.28,175亿,16.17亿,29.73,225亿,25.39亿,33.7
1199,002179,中航光电,47.25亿,5.68亿,18.21,58.55亿,7.34亿,19.57,63.62亿,8.25亿,18.41
1200,300271,华宇软件,13.52亿,2.08亿,16.0,18.20亿,2.72亿,16.37,23.38亿,3.81亿,16.33
1201,002172,澳洋科技,38.09亿,1.36亿,14.72,48.76亿,2.59亿,21.84,53.66亿,1.55亿,12.2
1202,600332,白云山,191亿,13.00亿,15.91,200亿,15.08亿,12.75,210亿,20.62亿,11.34
1203,600688,上海石化,808亿,32.46亿,17.83,779亿,59.56亿,26.38,920亿,61.42亿,20.84
1204,600633,浙数文化,34.60亿,6.10亿,15.14,35.50亿,6.12亿,13.78,16.27亿,16.57亿,23.17
1205,600298,安琪酵母,42.13亿,2.80亿,9.55,48.61亿,5.35亿,16.47,57.76亿,8.47亿,24.02
1206,300632,光莆股份,2.61亿,3111万,13.83,3.21亿,4303万,16.32,4.95亿,5228万,11.78
1207,300609,汇纳科技,1.35亿,3716万,19.79,1.73亿,4830万,20.87,2.03亿,5910万,13.98
1208,603398,邦宝益智,3.09亿,6617万,31.53,2.82亿,5856万,10.47,3.31亿,6205万,10.32
1209,002686,亿利达,8.00亿,9620万,11.66,9.87亿,1.20亿,13.15,13.67亿,1.41亿,10.02
1210,002424,贵州百灵,18.99亿,4.11亿,16.74,22.14亿,4.82亿,17.6,25.92亿,5.26亿,16.79
1211,300285,国瓷材料,5.33亿,8592万,11.35,6.84亿,1.30亿,9.05,12.18亿,2.45亿,13.67
1212,002572,索菲亚,31.96亿,4.59亿,21.85,45.30亿,6.64亿,22.55,61.61亿,9.07亿,21.98
1213,002056,横店东磁,39.58亿,3.23亿,9.61,47.10亿,4.41亿,11.81,60.10亿,5.78亿,13.59
1214,000739,普洛药业,43.38亿,2.08亿,8.79,47.72亿,2.63亿,10.45,55.52亿,2.57亿,9.38
1215,600323,瀚蓝环境,33.57亿,4.03亿,9.81,36.90亿,5.09亿,11.04,42.02亿,6.52亿,12.85
1216,600681,百川能源,14.15亿,4.08亿,53.58,17.20亿,5.51亿,32.94,29.72亿,8.58亿,32.13
1217,600523,贵航股份,32.01亿,1.66亿,8.67,33.61亿,1.73亿,8.53,33.91亿,1.94亿,8.94
1218,002807,江阴银行,25.04亿,8.14亿,12.13,24.69亿,7.78亿,9.92,25.07亿,8.08亿,9.1
1219,300457,赢合科技,3.65亿,6023万,11.78,8.50亿,1.24亿,21.72,15.86亿,2.21亿,16.08
1220,002658,雪迪龙,10.02亿,2.63亿,18.07,9.98亿,1.94亿,11.86,10.84亿,2.15亿,11.95
1221,002555,三七互娱,46.57亿,5.06亿,17.58,52.48亿,10.70亿,26.56,61.89亿,16.21亿,28.12
1222,300172,中电环保,6.08亿,1.01亿,10.39,6.48亿,1.09亿,10.28,6.80亿,1.18亿,10.26
1223,600337,美克家居,28.59亿,3.01亿,10.18,34.67亿,3.31亿,10.58,41.79亿,3.65亿,11.02
1224,600114,东睦股份,13.69亿,1.60亿,11.09,14.67亿,1.76亿,10.63,17.83亿,3.00亿,12.48
1225,600525,长园集团,41.62亿,4.83亿,13.1,58.49亿,6.40亿,10.28,74.33亿,11.36亿,15.51
1226,603906,龙蟠科技,8.21亿,5774万,10.94,10.36亿,8961万,14.9,12.97亿,9237万,8.98
1227,002795,永和智控,4.78亿,6600万,29.47,4.56亿,6738万,14.48,5.47亿,5803万,9.6
1228,300511,雪榕生物,10.19亿,1.23亿,21.41,9.99亿,1.05亿,9.94,13.30亿,1.22亿,9.1
1229,603010,万盛股份,8.80亿,8502万,15.52,12.27亿,1.50亿,15.21,14.73亿,9107万,8.54
1230,002717,岭南股份,18.89亿,1.68亿,19.87,25.68亿,2.61亿,12.87,47.79亿,5.09亿,17.51
1231,300017,网宿科技,29.32亿,8.31亿,40.96,44.47亿,12.50亿,21.52,53.73亿,8.30亿,10.91
1232,000049,德赛电池,84.34亿,2.30亿,27.75,87.24亿,2.55亿,24.6,125亿,3.01亿,23.63
1233,603586,金麒麟,11.22亿,1.61亿,21.11,12.90亿,2.07亿,22.97,15.00亿,1.74亿,10.25
1234,002859,洁美科技,5.90亿,8930万,22.8,7.53亿,1.38亿,28.42,9.96亿,1.96亿,17.38
1235,300598,诚迈科技,4.41亿,4301万,20.3,5.06亿,5056万,19.89,4.86亿,3938万,9.36
1236,002858,力盛赛车,2.20亿,2471万,13.46,2.41亿,3267万,15.78,2.82亿,4074万,11.73
1237,300635,达安股份,3.96亿,5094万,20.83,4.07亿,5502万,17.25,4.06亿,5168万,9.91
1238,603126,中材节能,13.73亿,1.07亿,8.03,14.97亿,1.30亿,9.08,16.84亿,1.33亿,8.69
1239,600118,中国卫星,54.48亿,3.83亿,8.64,63.37亿,3.98亿,8.42,73.85亿,4.10亿,8.16
1240,600113,浙江东日,9.88亿,9246万,12.66,3.58亿,9942万,19.03,3.50亿,9556万,15.51
1241,600276,恒瑞医药,93.16亿,21.72亿,24.37,111亿,25.89亿,23.24,138亿,32.17亿,23.28
1242,600398,海澜之家,158亿,29.53亿,40.02,170亿,31.23亿,34.64,182亿,33.29亿,32.51
1243,601012,隆基股份,59.47亿,5.20亿,11.81,115亿,15.47亿,21.77,164亿,35.65亿,30.14
1244,300207,欣旺达,64.72亿,3.25亿,20.05,80.52亿,4.50亿,22.3,140亿,5.44亿,20.81
1245,002419,天虹股份,174亿,12.08亿,24.08,173亿,5.24亿,9.5,185亿,7.18亿,12.47
1246,002195,二三四五,14.70亿,4.17亿,9.83,17.42亿,6.35亿,10.22,32.00亿,9.48亿,13.35
1247,000423,东阿阿胶,54.50亿,16.25亿,24.78,63.17亿,18.52亿,24.1,73.72亿,20.44亿,22.46
1248,600502,安徽水利,91.50亿,2.56亿,14.3,344亿,6.24亿,14.44,355亿,7.81亿,12.45
1249,600062,华润双鹤,51.38亿,6.61亿,10.5,54.95亿,7.14亿,11.15,64.22亿,8.43亿,11.91
1250,002815,崇达技术,17.57亿,3.01亿,32.12,22.47亿,3.76亿,27.48,31.03亿,4.44亿,20.26
1251,300595,欧普康视,1.76亿,8870万,40.04,2.35亿,1.14亿,38.56,3.12亿,1.51亿,21.4
1252,603041,美思德,2.69亿,6734万,20.74,2.82亿,6826万,18.34,3.01亿,5057万,8.18
1253,603303,得邦照明,32.30亿,3.41亿,39.97,32.26亿,3.19亿,28.55,40.31亿,2.10亿,15.47
1254,002836,新宏泽,2.44亿,3654万,14.96,2.68亿,5031万,19.83,2.69亿,4759万,11.69
1255,300493,润欣科技,11.43亿,4120万,14.46,15.39亿,4931万,10.68,18.30亿,5441万,11.26
1256,300422,博世科,5.05亿,4299万,13.11,8.29亿,6268万,11.84,14.69亿,1.47亿,13.78
1257,603600,永艺股份,11.36亿,9120万,18.34,14.02亿,1.20亿,20.61,18.41亿,1.00亿,15.82
1258,300476,胜宏科技,12.85亿,1.27亿,13.81,18.18亿,2.32亿,17.4,24.42亿,2.82亿,14.67
1259,002713,东易日盛,22.57亿,9837万,10.52,29.99亿,1.73亿,17.46,36.12亿,2.18亿,21.05
1260,002677,浙江美大,5.18亿,1.56亿,15.32,6.66亿,2.03亿,18.5,10.26亿,3.05亿,25.73
1261,002372,伟星新材,27.47亿,4.84亿,21.46,33.21亿,6.71亿,26.15,39.03亿,8.21亿,28.19
1262,002281,光迅科技,31.28亿,2.43亿,9.57,40.59亿,2.85亿,9.75,45.53亿,3.34亿,11.39
1263,000999,华润三九,79.00亿,12.49亿,17.33,89.82亿,11.98亿,14.78,111亿,13.02亿,14.06
1264,000418,小天鹅A,131亿,9.19亿,19.32,163亿,11.75亿,21.14,214亿,15.06亿,23.12
1265,000062,深圳华强,20.34亿,3.76亿,14.34,55.45亿,4.26亿,11.24,82.98亿,4.12亿,10.17
1266,000963,华东医药,217亿,10.97亿,42.98,254亿,14.47亿,22.19,278亿,17.80亿,23.02
1267,603955,大千生态,5.26亿,6029万,9.24,5.98亿,6966万,10.49,6.78亿,7834万,8.26
1268,300450,先导智能,5.36亿,1.46亿,27.34,10.79亿,2.91亿,35.56,21.77亿,5.37亿,34.16
1269,002553,南方轴承,3.02亿,6522万,10.23,3.20亿,7228万,10.72,3.89亿,7855万,11.26
1270,002829,星网宇达,2.37亿,6672万,22.4,2.77亿,7333万,20.34,4.10亿,6274万,8.42
1271,300482,万孚生物,4.29亿,1.25亿,24.4,5.47亿,1.45亿,18.79,11.45亿,2.11亿,22.57
1272,300501,海顺新材,2.94亿,5877万,23.99,3.01亿,6460万,12.74,3.76亿,6581万,11.24
1273,002562,兄弟科技,9.05亿,8224万,8.98,10.63亿,1.68亿,9.84,15.65亿,4.03亿,20.88
1274,002233,塔牌集团,38.34亿,3.81亿,8.9,36.29亿,4.54亿,10.1,45.64亿,7.21亿,13.36
1275,002544,杰赛科技,22.94亿,1.07亿,9.74,51.15亿,1.91亿,10.26,59.78亿,2.02亿,9.94
1276,600845,宝信软件,39.38亿,3.12亿,10.99,39.60亿,3.36亿,8.36,47.76亿,4.25亿,9.86
1277,600705,中航资本,86.81亿,23.12亿,15.2,87.48亿,23.24亿,10.77,110亿,27.84亿,12.33
1278,603833,欧派家居,56.07亿,4.88亿,28.44,71.34亿,9.50亿,39.45,97.10亿,13.00亿,25.75
1279,300447,全信股份,2.51亿,7177万,15.9,4.18亿,9090万,15.02,5.67亿,1.23亿,12.88
1280,300444,双杰电气,6.61亿,9015万,13.31,9.98亿,9696万,11.43,14.00亿,1.05亿,9.96
1281,603889,新澳股份,16.21亿,1.32亿,13.1,18.35亿,1.59亿,14.3,23.12亿,2.07亿,12.82
1282,002774,快意电梯,7.47亿,6585万,17.06,7.82亿,9828万,23.44,7.49亿,7498万,8.87
1283,603089,正裕工业,5.72亿,6718万,20.07,6.92亿,8820万,24.21,8.43亿,7200万,10.9
1284,300630,普利制药,2.03亿,5070万,21.25,2.48亿,6978万,25.21,3.25亿,9840万,16.59
1285,002033,丽江旅游,7.86亿,1.97亿,9.96,7.80亿,2.24亿,10.45,6.87亿,2.04亿,9.1
1286,603658,安图生物,7.16亿,2.78亿,46.36,9.80亿,3.50亿,32.22,14.00亿,4.47亿,27.68
1287,603959,百利科技,4.50亿,7487万,17.68,7.69亿,1.06亿,15.34,5.97亿,1.09亿,11.92
1288,300365,恒华科技,3.92亿,8067万,13.75,6.03亿,1.25亿,18.69,8.56亿,1.92亿,22.06
1289,600649,城投控股,83.35亿,36.51亿,19.06,94.77亿,20.95亿,9.62,32.15亿,17.59亿,9.16
1290,300627,华测导航,3.62亿,5288万,27.78,4.82亿,1.02亿,37.24,6.78亿,1.29亿,20.79
1291,300628,亿联网络,6.62亿,2.48亿,74.51,9.24亿,4.32亿,71.36,13.88亿,5.91亿,26.67
1292,300626,华瑞股份,6.76亿,2256万,10.11,6.88亿,3951万,15.54,8.34亿,5692万,13.62
1293,300376,易事特,36.82亿,2.79亿,23.11,52.45亿,4.72亿,20.31,73.18亿,7.14亿,17.86
1294,300014,亿纬锂能,13.49亿,1.51亿,13.86,23.40亿,2.52亿,13.88,29.82亿,4.03亿,18.83
1295,002382,蓝帆医疗,15.09亿,1.70亿,15.24,12.89亿,1.81亿,14.66,15.76亿,2.01亿,14.87
1296,002262,恩华药业,27.67亿,2.58亿,18.13,30.18亿,3.10亿,15.88,33.94亿,3.95亿,17.38
1297,002643,万润股份,16.31亿,2.58亿,11.16,18.47亿,3.19亿,10.56,24.56亿,3.85亿,9.72
1298,000661,长春高新,24.02亿,3.84亿,23.9,28.97亿,4.85亿,15.62,41.02亿,6.62亿,15.99
1299,000603,盛达矿业,8.24亿,2.53亿,26.29,6.86亿,2.02亿,11.8,10.96亿,2.83亿,10.65
1300,000710,贝瑞基因,2.30亿,-1301万,11.14,9.22亿,1.51亿,15.49,11.71亿,2.33亿,18.49
1301,000559,万向钱潮,102亿,7.79亿,19.05,108亿,8.34亿,19.52,112亿,8.82亿,18.99
1302,600346,恒力股份,185亿,6.16亿,12.8,192亿,11.80亿,22.76,223亿,17.19亿,26.71
1303,600338,西藏珠峰,14.91亿,1.60亿,22.62,14.77亿,6.50亿,66.21,24.67亿,11.14亿,71.24
1304,603960,克来机电,1.55亿,3062万,16.74,1.92亿,3580万,16.56,2.52亿,4924万,12.97
1305,300586,美联新材,3.47亿,4117万,14.48,4.18亿,4732万,14.4,4.64亿,5457万,9.63
1306,603338,浙江鼎力,4.79亿,1.26亿,16.78,6.95亿,1.75亿,17.48,11.39亿,2.83亿,22.14
1307,002732,燕塘乳业,10.32亿,9606万,12.8,11.01亿,1.06亿,13.06,12.39亿,1.21亿,13.44
1308,002727,一心堂,53.21亿,3.46亿,16.09,62.49亿,3.53亿,14.96,77.51亿,4.23亿,16.02
1309,002756,永兴特钢,33.60亿,2.22亿,9.39,31.63亿,2.54亿,8.54,40.31亿,3.52亿,10.96
1310,300146,汤臣倍健,22.66亿,6.35亿,15.69,23.09亿,5.35亿,11.76,31.11亿,7.66亿,15.8
1311,300144,宋城演艺,16.95亿,6.31亿,15.15,26.44亿,9.02亿,15.07,30.24亿,10.68亿,15.6
1312,300039,上海凯宝,13.96亿,2.82亿,14.25,14.97亿,2.83亿,13.48,15.70亿,2.72亿,11.79
1313,603179,新泉股份,9.02亿,5257万,11.39,17.11亿,1.14亿,21.14,30.95亿,2.50亿,22.52
1314,603579,荣泰健康,10.24亿,1.43亿,59.36,12.85亿,2.07亿,55.46,19.18亿,2.16亿,18.85
1315,603517,绝味食品,29.21亿,3.01亿,28.43,32.74亿,3.80亿,28.91,38.50亿,5.02亿,22.85
1316,300625,三雄极光,18.47亿,1.81亿,27.95,18.97亿,2.47亿,36.64,22.66亿,2.56亿,14.09
1317,300487,蓝晓科技,2.95亿,5085万,9.6,3.32亿,6170万,8.78,4.44亿,9319万,12.19
1318,300446,乐凯新材,2.41亿,9872万,28.49,2.61亿,1.08亿,23.54,2.58亿,1.04亿,19.77
1319,002768,国恩股份,7.50亿,7224万,13.95,12.83亿,1.31亿,17.04,20.47亿,2.03亿,22.23
1320,002258,利尔化学,14.89亿,1.38亿,11.27,19.82亿,2.08亿,10.98,30.84亿,4.02亿,18.11
1321,000565,渝三峡A,6.48亿,1.45亿,20.8,23.57亿,2.23亿,25.18,36.09亿,8113万,8.01
1322,600660,福耀玻璃,136亿,26.05亿,18.88,166亿,31.44亿,18.62,187亿,31.49亿,17.16
1323,300568,星源材质,4.25亿,1.18亿,23.99,5.06亿,1.55亿,24.75,5.21亿,1.07亿,8.62
1324,601155,新城控股,236亿,18.36亿,22.53,280亿,30.19亿,22.44,405亿,60.29亿,34.18
1325,300286,安科瑞,3.07亿,6412万,12.7,3.29亿,8013万,14.29,4.05亿,9458万,15.09
1326,300416,苏试试验,3.13亿,4842万,11.71,3.94亿,5397万,11.63,4.91亿,6128万,12.06
1327,300363,博腾股份,10.21亿,1.10亿,11.95,13.27亿,1.71亿,14.3,11.84亿,1.07亿,8.12
1328,603811,诚意药业,3.17亿,5771万,23.82,3.21亿,6817万,26.42,3.41亿,6924万,13.62
1329,300622,博士眼镜,3.76亿,3529万,15.3,4.16亿,3778万,16.37,4.71亿,5220万,13.4
1330,603903,中持股份,3.30亿,4533万,12.92,4.09亿,4675万,11.4,5.29亿,6219万,9.88
1331,603991,至正股份,3.01亿,3366万,17.54,3.51亿,3745万,16.47,4.27亿,3796万,9.54
1332,002853,皮阿诺,5.12亿,6853万,24.7,6.30亿,8754万,25.75,8.26亿,1.03亿,12.81
1333,300623,捷捷微电,2.41亿,8072万,20.58,3.32亿,1.16亿,25.88,4.31亿,1.44亿,14.29
1334,300510,金冠电气,2.62亿,5005万,17.34,3.78亿,5637万,11.94,7.41亿,1.26亿,9.0
1335,603630,拉芳家化,9.85亿,1.43亿,22.68,10.49亿,1.49亿,19.53,9.81亿,1.38亿,9.46
1336,603665,康隆达,6.13亿,6261万,19.69,7.16亿,9376万,26.31,7.67亿,7225万,9.38
1337,603908,牧高笛,4.55亿,5424万,34.66,4.31亿,4749万,26.0,5.16亿,5005万,13.37
1338,300620,光库科技,1.37亿,3051万,25.05,1.76亿,4956万,28.79,2.30亿,5993万,15.3
1339,300621,维业股份,13.38亿,3646万,11.74,15.97亿,5513万,13.11,19.58亿,7878万,11.53
1340,300409,道氏技术,5.54亿,5091万,8.92,8.04亿,1.01亿,9.32,16.96亿,1.52亿,12.41
1341,601211,国泰君安,376亿,157亿,23.65,258亿,98.41亿,10.64,238亿,98.82亿,9.05
1342,002852,道道全,21.86亿,1.83亿,48.4,26.91亿,2.06亿,37.2,33.02亿,1.91亿,12.01
1343,002014,永新股份,18.49亿,1.90亿,12.01,19.04亿,2.03亿,12.31,20.08亿,2.05亿,12.16
1344,002245,澳洋顺昌,16.61亿,2.41亿,15.93,19.89亿,2.06亿,11.61,36.39亿,3.54亿,16.27
1345,300618,寒锐钴业,9.32亿,2839万,10.9,7.43亿,6657万,20.75,14.65亿,4.49亿,52.67
1346,603717,天域生态,8.20亿,9821万,22.24,8.26亿,1.10亿,20.14,9.47亿,1.21亿,11.14
1347,603178,圣龙股份,11.16亿,6870万,22.51,12.53亿,7970万,21.5,15.76亿,9448万,13.52
1348,002851,麦格米特,8.13亿,5658万,10.25,11.54亿,1.10亿,17.27,14.94亿,1.17亿,10.06
1349,300616,尚品宅配,30.88亿,1.40亿,25.79,40.26亿,2.56亿,35.2,53.23亿,3.80亿,18.0
1350,603768,常青股份,11.37亿,7717万,13.81,14.92亿,1.48亿,22.09,19.16亿,1.27亿,9.1
1351,603138,海量数据,3.91亿,3616万,31.59,4.70亿,4360万,29.37,5.18亿,5689万,17.23
1352,300617,安靠智电,2.71亿,6378万,22.15,3.24亿,7258万,20.38,3.60亿,7980万,10.66
1353,603578,三星新材,2.38亿,3772万,17.87,2.74亿,4771万,20.29,2.99亿,5536万,12.82
1354,300619,金银河,1.81亿,2394万,15.16,2.93亿,4312万,23.19,4.90亿,4746万,12.88
1355,002850,科达利,11.33亿,1.54亿,26.81,14.55亿,2.33亿,30.01,14.52亿,1.66亿,8.29
1356,603388,元成股份,4.44亿,4886万,14.64,5.46亿,5304万,13.78,8.42亿,9178万,13.92
1357,300033,同花顺,14.42亿,9.57亿,57.81,17.34亿,12.12亿,49.61,14.10亿,7.26亿,24.68
1358,600167,联美控股,17.63亿,4.59亿,21.85,20.44亿,6.99亿,32.59,23.76亿,9.22亿,17.84
1359,300613,富瀚微,1.82亿,3736万,28.79,3.22亿,1.12亿,52.71,4.49亿,1.06亿,13.36
1360,002846,英联股份,2.94亿,4515万,19.98,3.40亿,5542万,21.09,4.58亿,4540万,9.03
1361,002742,三圣股份,14.11亿,1.22亿,11.1,15.13亿,1.18亿,9.37,19.02亿,1.80亿,13.33
1362,002107,沃华医药,4.69亿,7137万,11.06,5.63亿,4881万,10.18,7.27亿,5703万,11.02
1363,600816,安信信托,29.55亿,17.22亿,42.73,52.46亿,30.34亿,41.15,55.92亿,36.68亿,25.23
1364,603716,塞力斯,5.30亿,6146万,14.29,6.27亿,6892万,12.59,9.21亿,9385万,10.57
1365,002849,威星智能,2.70亿,3549万,16.45,3.90亿,5223万,20.6,5.02亿,5320万,10.85
1366,603025,大豪科技,6.22亿,1.85亿,14.75,6.90亿,2.39亿,16.19,10.57亿,3.97亿,24.94
1367,300561,汇金科技,1.70亿,7097万,34.38,2.18亿,7886万,27.99,2.42亿,7972万,12.37
1368,002411,必康股份,20.23亿,5.68亿,25.16,37.24亿,9.54亿,12.91,53.68亿,8.93亿,10.19
1369,600978,宜华生活,45.92亿,6.16亿,9.29,57.00亿,7.09亿,9.91,80.22亿,7.53亿,9.84
1370,600048,保利地产,1234亿,123亿,18.63,1548亿,124亿,15.53,1463亿,156亿,16.32
1371,000031,中粮地产,135亿,7.22亿,10.45,180亿,7.20亿,11.61,140亿,9.45亿,15.44
